Date,MMM ,MMM _VOL,AOS ,AOS _VOL,ABT ,ABT _VOL,ABBV ,ABBV _VOL,ACN ,ACN _VOL,ADBE ,ADBE _VOL,AMD ,AMD _VOL,AES ,AES _VOL,AFL ,AFL _VOL,A ,A _VOL,APD ,APD _VOL,ABNB ,ABNB _VOL,AKAM ,AKAM _VOL,ALB ,ALB _VOL,ARE ,ARE _VOL,ALGN ,ALGN _VOL,ALLE ,ALLE _VOL,LNT ,LNT _VOL,ALL ,ALL _VOL,GOOGL ,GOOGL _VOL,GOOG ,GOOG _VOL,MO ,MO _VOL,AMZN ,AMZN _VOL,AMCR ,AMCR _VOL,AEE ,AEE _VOL,AAL ,AAL _VOL,AEP ,AEP _VOL,AXP ,AXP _VOL,AIG ,AIG _VOL,AMT ,AMT _VOL,AWK ,AWK _VOL,AMP ,AMP _VOL,AME ,AME _VOL,AMGN ,AMGN _VOL,APH ,APH _VOL,ADI ,ADI _VOL,ANSS ,ANSS _VOL,AON ,AON _VOL,APA ,APA _VOL,AAPL ,AAPL _VOL,AMAT ,AMAT _VOL,APTV ,APTV _VOL,ACGL ,ACGL _VOL,ADM ,ADM _VOL,ANET ,ANET _VOL,AJG ,AJG _VOL,AIZ ,AIZ _VOL,T ,T _VOL,ATO ,ATO _VOL,ADSK ,ADSK _VOL,ADP ,ADP _VOL,AZO ,AZO _VOL,AVB ,AVB _VOL,AVY ,AVY _VOL,AXON ,AXON _VOL,BKR ,BKR _VOL,BALL ,BALL _VOL,BAC ,BAC _VOL,BK ,BK _VOL,BBWI ,BBWI _VOL,BAX ,BAX _VOL,BDX ,BDX _VOL,BRK.B ,BRK.B _VOL,BBY ,BBY _VOL,BIO ,BIO _VOL,TECH ,TECH _VOL,BIIB ,BIIB _VOL,BLK ,BLK _VOL,BX ,BX _VOL,BA ,BA _VOL,BKNG ,BKNG _VOL,BWA ,BWA _VOL,BSX ,BSX _VOL,BMY ,BMY _VOL,AVGO ,AVGO _VOL,BR ,BR _VOL,BRO ,BRO _VOL,BF.B ,BF.B _VOL,BLDR ,BLDR _VOL,BG ,BG _VOL,BXP ,BXP _VOL,CDNS ,CDNS _VOL,CZR ,CZR _VOL,CPT ,CPT _VOL,CPB ,CPB _VOL,COF ,COF _VOL,CAH ,CAH _VOL,KMX ,KMX _VOL,CCL ,CCL _VOL,CARR ,CARR _VOL,CTLT ,CTLT _VOL,CAT ,CAT _VOL,CBOE ,CBOE _VOL,CBRE ,CBRE _VOL,CDW ,CDW _VOL,CE ,CE _VOL,COR ,COR _VOL,CNC ,CNC _VOL,CNP ,CNP _VOL,CF ,CF _VOL,CHRW ,CHRW _VOL,CRL ,CRL _VOL,SCHW ,SCHW _VOL,CHTR ,CHTR _VOL,CVX ,CVX _VOL,CMG ,CMG _VOL,CB ,CB _VOL,CHD ,CHD _VOL,CI ,CI _VOL,CINF ,CINF _VOL,CTAS ,CTAS _VOL,CSCO ,CSCO _VOL,C ,C _VOL,CFG ,CFG _VOL,CLX ,CLX _VOL,CME ,CME _VOL,CMS ,CMS _VOL,KO ,KO _VOL,CTSH ,CTSH _VOL,CL ,CL _VOL,CMCSA ,CMCSA _VOL,CAG ,CAG _VOL,COP ,COP _VOL,ED ,ED _VOL,STZ ,STZ _VOL,CEG ,CEG _VOL,COO ,COO _VOL,CPRT ,CPRT _VOL,GLW ,GLW _VOL,CPAY ,CPAY _VOL,CTVA ,CTVA _VOL,CSGP ,CSGP _VOL,COST ,COST _VOL,CTRA ,CTRA _VOL,CRWD ,CRWD _VOL,CCI ,CCI _VOL,CSX ,CSX _VOL,CMI ,CMI _VOL,CVS ,CVS _VOL,DHR ,DHR _VOL,DRI ,DRI _VOL,DVA ,DVA _VOL,DAY ,DAY _VOL,DECK ,DECK _VOL,DE ,DE _VOL,DAL ,DAL _VOL,DVN ,DVN _VOL,DXCM ,DXCM _VOL,FANG ,FANG _VOL,DLR ,DLR _VOL,DFS ,DFS _VOL,DG ,DG _VOL,DLTR ,DLTR _VOL,D ,D _VOL,DPZ ,DPZ _VOL,DOV ,DOV _VOL,DOW ,DOW _VOL,DHI ,DHI _VOL,DTE ,DTE _VOL,DUK ,DUK _VOL,DD ,DD _VOL,EMN ,EMN _VOL,ETN ,ETN _VOL,EBAY ,EBAY _VOL,ECL ,ECL _VOL,EIX ,EIX _VOL,EW ,EW _VOL,EA ,EA _VOL,ELV ,ELV _VOL,EMR ,EMR _VOL,ENPH ,ENPH _VOL,ETR ,ETR _VOL,EOG ,EOG _VOL,EPAM ,EPAM _VOL,EQT ,EQT _VOL,EFX ,EFX _VOL,EQIX ,EQIX _VOL,EQR ,EQR _VOL,ESS ,ESS _VOL,EL ,EL _VOL,ETSY ,ETSY _VOL,EG ,EG _VOL,EVRG ,EVRG _VOL,ES ,ES _VOL,EXC ,EXC _VOL,EXPE ,EXPE _VOL,EXPD ,EXPD _VOL,EXR ,EXR _VOL,XOM ,XOM _VOL,FFIV ,FFIV _VOL,FDS ,FDS _VOL,FICO ,FICO _VOL,FAST ,FAST _VOL,FRT ,FRT _VOL,FDX ,FDX _VOL,FIS ,FIS _VOL,FITB ,FITB _VOL,FSLR ,FSLR _VOL,FE ,FE _VOL,FI ,FI _VOL,FMC ,FMC _VOL,F ,F _VOL,FTNT ,FTNT _VOL,FTV ,FTV _VOL,FOXA ,FOXA _VOL,FOX ,FOX _VOL,BEN ,BEN _VOL,FCX ,FCX _VOL,GRMN ,GRMN _VOL,IT ,IT _VOL,GE ,GE _VOL,GEHC ,GEHC _VOL,GEV ,GEV _VOL,GEN ,GEN _VOL,GNRC ,GNRC _VOL,GD ,GD _VOL,GIS ,GIS _VOL,GM ,GM _VOL,GPC ,GPC _VOL,GILD ,GILD _VOL,GPN ,GPN _VOL,GL ,GL _VOL,GDDY ,GDDY _VOL,GS ,GS _VOL,HAL ,HAL _VOL,HIG ,HIG _VOL,HAS ,HAS _VOL,HCA ,HCA _VOL,DOC ,DOC _VOL,HSIC ,HSIC _VOL,HSY ,HSY _VOL,HES ,HES _VOL,HPE ,HPE _VOL,HLT ,HLT _VOL,HOLX ,HOLX _VOL,HD ,HD _VOL,HON ,HON _VOL,HRL ,HRL _VOL,HST ,HST _VOL,HWM ,HWM _VOL,HPQ ,HPQ _VOL,HUBB ,HUBB _VOL,HUM ,HUM _VOL,HBAN ,HBAN _VOL,HII ,HII _VOL,IBM ,IBM _VOL,IEX ,IEX _VOL,IDXX ,IDXX _VOL,ITW ,ITW _VOL,INCY ,INCY _VOL,IR ,IR _VOL,PODD ,PODD _VOL,INTC ,INTC _VOL,ICE ,ICE _VOL,IFF ,IFF _VOL,IP ,IP _VOL,IPG ,IPG _VOL,INTU ,INTU _VOL,ISRG ,ISRG _VOL,IVZ ,IVZ _VOL,INVH ,INVH _VOL,IQV ,IQV _VOL,IRM ,IRM _VOL,JBHT ,JBHT _VOL,JBL ,JBL _VOL,JKHY ,JKHY _VOL,J ,J _VOL,JNJ ,JNJ _VOL,JCI ,JCI _VOL,JPM ,JPM _VOL,JNPR ,JNPR _VOL,K ,K _VOL,KVUE ,KVUE _VOL,KDP ,KDP _VOL,KEY ,KEY _VOL,KEYS ,KEYS _VOL,KMB ,KMB _VOL,KIM ,KIM _VOL,KMI ,KMI _VOL,KKR ,KKR _VOL,KLAC ,KLAC _VOL,KHC ,KHC _VOL,KR ,KR _VOL,LHX ,LHX _VOL,LH ,LH _VOL,LRCX ,LRCX _VOL,LW ,LW _VOL,LVS ,LVS _VOL,LDOS ,LDOS _VOL,LEN ,LEN _VOL,LLY ,LLY _VOL,LIN ,LIN _VOL,LYV ,LYV _VOL,LKQ ,LKQ _VOL,LMT ,LMT _VOL,L ,L _VOL,LOW ,LOW _VOL,LULU ,LULU _VOL,LYB ,LYB _VOL,MTB ,MTB _VOL,MRO ,MRO _VOL,MPC ,MPC _VOL,MKTX ,MKTX _VOL,MAR ,MAR _VOL,MMC ,MMC _VOL,MLM ,MLM _VOL,MAS ,MAS _VOL,MA ,MA _VOL,MTCH ,MTCH _VOL,MKC ,MKC _VOL,MCD ,MCD _VOL,MCK ,MCK _VOL,MDT ,MDT _VOL,MRK ,MRK _VOL,META ,META _VOL,MET ,MET _VOL,MTD ,MTD _VOL,MGM ,MGM _VOL,MCHP ,MCHP _VOL,MU ,MU _VOL,MSFT ,MSFT _VOL,MAA ,MAA _VOL,MRNA ,MRNA _VOL,MHK ,MHK _VOL,MOH ,MOH _VOL,TAP ,TAP _VOL,MDLZ ,MDLZ _VOL,MPWR ,MPWR _VOL,MNST ,MNST _VOL,MCO ,MCO _VOL,MS ,MS _VOL,MOS ,MOS _VOL,MSI ,MSI _VOL,MSCI ,MSCI _VOL,NDAQ ,NDAQ _VOL,NTAP ,NTAP _VOL,NFLX ,NFLX _VOL,NEM ,NEM _VOL,NWSA ,NWSA _VOL,NWS ,NWS _VOL,NEE ,NEE _VOL,NKE ,NKE _VOL,NI ,NI _VOL,NDSN ,NDSN _VOL,NSC ,NSC _VOL,NTRS ,NTRS _VOL,NOC ,NOC _VOL,NCLH ,NCLH _VOL,NRG ,NRG _VOL,NUE ,NUE _VOL,NVDA ,NVDA _VOL,NVR ,NVR _VOL,NXPI ,NXPI _VOL,ORLY ,ORLY _VOL,OXY ,OXY _VOL,ODFL ,ODFL _VOL,OMC ,OMC _VOL,ON ,ON _VOL,OKE ,OKE _VOL,ORCL ,ORCL _VOL,OTIS ,OTIS _VOL,PCAR ,PCAR _VOL,PKG ,PKG _VOL,PANW ,PANW _VOL,PARA ,PARA _VOL,PH ,PH _VOL,PAYX ,PAYX _VOL,PAYC ,PAYC _VOL,PYPL ,PYPL _VOL,PNR ,PNR _VOL,PEP ,PEP _VOL,PFE ,PFE _VOL,PCG ,PCG _VOL,PM ,PM _VOL,PSX ,PSX _VOL,PNW ,PNW _VOL,PNC ,PNC _VOL,POOL ,POOL _VOL,PPG ,PPG _VOL,PPL ,PPL _VOL,PFG ,PFG _VOL,PG ,PG _VOL,PGR ,PGR _VOL,PLD ,PLD _VOL,PRU ,PRU _VOL,PEG ,PEG _VOL,PTC ,PTC _VOL,PSA ,PSA _VOL,PHM ,PHM _VOL,QRVO ,QRVO _VOL,PWR ,PWR _VOL,QCOM ,QCOM _VOL,DGX ,DGX _VOL,RL ,RL _VOL,RJF ,RJF _VOL,RTX ,RTX _VOL,O ,O _VOL,REG ,REG _VOL,REGN ,REGN _VOL,RF ,RF _VOL,RSG ,RSG _VOL,RMD ,RMD _VOL,RVTY ,RVTY _VOL,ROK ,ROK _VOL,ROL ,ROL _VOL,ROP ,ROP _VOL,ROST ,ROST _VOL,RCL ,RCL _VOL,SPGI ,SPGI _VOL,CRM ,CRM _VOL,SBAC ,SBAC _VOL,SLB ,SLB _VOL,STX ,STX _VOL,SRE ,SRE _VOL,NOW ,NOW _VOL,SHW ,SHW _VOL,SPG ,SPG _VOL,SWKS ,SWKS _VOL,SJM ,SJM _VOL,SW ,SW _VOL,SNA ,SNA _VOL,SOLV ,SOLV _VOL,SO ,SO _VOL,LUV ,LUV _VOL,SWK ,SWK _VOL,SBUX ,SBUX _VOL,STT ,STT _VOL,STLD ,STLD _VOL,STE ,STE _VOL,SYK ,SYK _VOL,SMCI ,SMCI _VOL,SYF ,SYF _VOL,SNPS ,SNPS _VOL,SYY ,SYY _VOL,TMUS ,TMUS _VOL,TROW ,TROW _VOL,TTWO ,TTWO _VOL,TPR ,TPR _VOL,TRGP ,TRGP _VOL,TGT ,TGT _VOL,TEL ,TEL _VOL,TDY ,TDY _VOL,TFX ,TFX _VOL,TER ,TER _VOL,TSLA ,TSLA _VOL,TXN ,TXN _VOL,TXT ,TXT _VOL,TMO ,TMO _VOL,TJX ,TJX _VOL,TSCO ,TSCO _VOL,TT ,TT _VOL,TDG ,TDG _VOL,TRV ,TRV _VOL,TRMB ,TRMB _VOL,TFC ,TFC _VOL,TYL ,TYL _VOL,TSN ,TSN _VOL,USB ,USB _VOL,UBER ,UBER _VOL,UDR ,UDR _VOL,ULTA ,ULTA _VOL,UNP ,UNP _VOL,UAL ,UAL _VOL,UPS ,UPS _VOL,URI ,URI _VOL,UNH ,UNH _VOL,UHS ,UHS _VOL,VLO ,VLO _VOL,VTR ,VTR _VOL,VLTO ,VLTO _VOL,VRSN ,VRSN _VOL,VRSK ,VRSK _VOL,VZ ,VZ _VOL,VRTX ,VRTX _VOL,VTRS ,VTRS _VOL,VICI ,VICI _VOL,V ,V _VOL,VST ,VST _VOL,VMC ,VMC _VOL,WRB ,WRB _VOL,GWW ,GWW _VOL,WAB ,WAB _VOL,WBA ,WBA _VOL,WMT ,WMT _VOL,DIS ,DIS _VOL,WBD ,WBD _VOL,WM ,WM _VOL,WAT ,WAT _VOL,WEC ,WEC _VOL,WFC ,WFC _VOL,WELL ,WELL _VOL,WST ,WST _VOL,WDC ,WDC _VOL,WY ,WY _VOL,WMB ,WMB _VOL,WTW ,WTW _VOL,WYNN ,WYNN _VOL,XEL ,XEL _VOL,XYL ,XYL _VOL,YUM ,YUM _VOL,ZBRA ,ZBRA _VOL,ZBH ,ZBH _VOL,ZTS ,ZTS _VOL
2024-06-20,101.66000366210938,3476600,83.60572814941406,643900,106.00759887695312,9154900,170.56317138671875,5847500,304.8231811523437,11374600,522.9500122070312,5752400,161.77999877929688,93245700,18.67659568786621,4682100,89.76000213623047,1652500,132.48411560058594,2887400,270.203857421875,1146600,147.8800048828125,2874200,89.36000061035156,1499900,93.79000091552734,5663800,114.05172729492188,758200,242.6100006103516,951100,115.75,720700,50.553955078125,2880200,162.58999633789062,1909800,176.3000030517578,20160100,177.7100067138672,16753200,45.43000030517578,8957800,186.1000061035156,44726800,9.880000114440918,7116500,71.05999755859375,1699400,11.239999771118164,21364400,87.09119415283203,3058200,229.52633666992188,2968100,74.87999725341797,4748000,194.1699981689453,2236300,130.25999450683594,1061600,440.5943908691406,460900,168.52000427246094,1248400,309.8900146484375,2890200,68.44000244140625,10981900,229.50999450683597,4562300,325.67999267578125,761000,295.9805908203125,1613000,28.0789737701416,4879400,209.4375762939453,86172500,239.9900054931641,7045000,73.25,4383600,102.4499969482422,1530700,61.0099983215332,3599400,340.19000244140625,3495600,264.6600036621094,711700,169.60000610351562,262700,17.84220314025879,32100600,117.18000030517578,735600,243.50999450683597,2763200,246.05999755859372,1954200,3008.22998046875,287400,200.26600646972656,645500,226.0,488500,293.1400146484375,366200,32.769371032714844,5775000,60.43000030517578,7354600,39.9900016784668,29383300,58.39886474609375,2781300,42.29999923706055,3004600,34.0,3964700,238.3999938964844,1655700,,,92.37000274658205,3586600,285.6199951171875,359400,74.52999877929688,784200,225.5800018310547,676200,782.8300170898438,496800,123.96001434326172,2629900,176.3000030517578,5479300,3972.080078125,212100,33.130001068115234,2091400,77.0,8725700,40.425323486328125,18639600,172.90696716308594,68157000,199.94000244140625,372500,92.76847839355467,898700,,,144.74000549316406,2435000,103.33999633789062,1678400,60.42631530761719,1057300,318.5299987792969,1717300,38.79999923706055,4087300,108.34347534179688,782800,44.3863410949707,3052200,137.51522827148438,1811800,103.83287048339844,2952100,71.36000061035156,4955500,16.059999465942383,21089900,64.02999877929688,4508600,54.81999969482422,1472600,327.7950439453125,4463300,172.33999633789062,587800,90.18000030517578,2281000,231.92999267578125,849600,137.35548400878906,815000,235.1728363037109,1230800,67.4800033569336,4211600,31.280000686645508,4886100,74.12999725341797,2458600,87.48999786376953,1773300,209.6300048828125,478400,72.41049194335938,5785200,284.0,979200,156.63999938964844,8336000,64.28839874267578,42465000,266.4800109863281,1386700,108.91000366210938,1011200,337.8800048828125,1692600,115.4000015258789,1063600,706.510009765625,371600,46.32314300537109,25613200,60.04227066040039,9519200,34.34283447265625,3691700,135.74000549316406,1873700,198.4900054931641,2174300,59.018463134765625,2893400,62.18000030517578,13306300,68.13999938964844,4226100,96.45791625976562,4381700,37.54251480102539,21203300,28.171009063720703,4144000,110.5304718017578,5442400,90.52999877929688,1383800,262.8299865722656,1021000,221.8966827392578,3075100,91.7300033569336,1358800,54.0099983215332,4462500,39.84999847412109,11562800,262.45001220703125,729800,52.369998931884766,3617600,73.06999969482422,3657800,861.2139282226562,1944600,26.88999938964844,5199000,382.1400146484375,5848000,96.41000366210938,2868100,33.310001373291016,10799800,278.3099975585937,2121200,60.319034576416016,6899500,248.29342651367188,6112100,152.7502899169922,2727600,140.24000549316406,1040700,49.86000061035156,1932900,989.4400024414062,381700,380.04150390625,1352600,49.43766403198242,5303100,45.9900016784668,5368200,116.06999969482422,1875300,192.72999572753903,1960000,147.88999938964844,1315000,127.77999877929688,1068900,126.921875,2802200,107.58000183105467,2671700,49.810001373291016,3887700,525.0,401500,183.3000030517578,1095000,54.209999084472656,8512500,140.91465759277344,2821100,111.12000274658205,902000,100.0999984741211,3084800,79.87000274658203,1844900,98.08000183105467,719700,322.1558532714844,1847700,53.84000015258789,4643100,243.88999938964844,1569300,71.10559844970703,1751600,88.83999633789062,5442900,137.85000610351562,2107100,534.7899780273438,843900,108.13999938964844,1984600,108.56999969482422,7522000,106.29000091552734,1747000,121.14593505859376,2469000,181.8000030517578,1347800,37.56635665893555,6158300,239.7700042724609,1257900,763.5999755859375,369600,67.18950653076172,1658000,277.5699462890625,372100,112.6999969482422,3118400,58.20000076293945,2814900,380.2799987792969,269200,52.869998931884766,1370500,57.9900016784668,1734500,34.585750579833984,13699000,125.4800033569336,1896500,126.25,1209200,158.0,865900,111.73999786376952,17433200,169.74000549316406,650900,408.3500061035156,548200,1412.760009765625,138300,64.75225067138672,2772400,99.91000366210938,435100,251.14620971679688,1488600,76.4800033569336,4583800,35.56931686401367,3258100,260.07000732421875,2814500,37.84443283081055,1765200,149.94000244140625,2653400,53.82743835449219,1819400,11.756871223449709,53468000,57.93999862670898,10407500,72.97000122070312,1421000,34.349998474121094,3676500,31.90999984741211,1175700,22.289037704467773,2784500,49.21561813354492,14675800,159.9600067138672,539800,450.4800109863281,430500,164.72119140625,4957200,79.41057586669922,3408100,177.17999267578125,4005300,23.76000022888184,4210800,137.58999633789062,588700,298.136474609375,751500,66.05171966552734,4989800,47.77000045776367,10118000,141.4199981689453,806700,68.48999786376953,25061700,94.37000274658205,3462200,82.32962036132812,1262600,137.91000366210938,1480000,458.0499877929688,2080600,33.33000183105469,12583700,103.69000244140624,1274000,60.619998931884766,1817400,338.3699951171875,1007900,19.110082626342773,3850700,66.55000305175781,931500,182.0,1691000,147.13999938964844,2228500,21.479999542236328,25498900,217.80999755859372,2265500,72.20999908447266,1050700,353.44000244140625,3661200,214.13999938964844,4042000,30.20147705078125,1888400,17.859554290771484,3598600,79.44083404541016,3237100,36.2400016784668,9202400,380.0700073242188,517439,356.548583984375,1473600,12.520000457763672,19254700,247.3600006103516,306400,172.41204833984375,4723100,202.4810485839844,461700,495.9599914550781,752900,241.8949737548828,1193100,62.36000061035156,3374000,93.18000030517578,2799400,199.30999755859372,595700,30.426984786987305,43826300,137.11000061035156,2286100,95.7699966430664,1343300,46.54999923706055,4286100,29.309999465942383,6356100,615.2275390625,1840000,432.5499877929688,1291400,14.949999809265137,3546200,35.30617141723633,5270000,214.19000244140625,975200,88.83000183105469,2314700,154.97418212890625,983800,111.79000091552734,5579100,165.8800048828125,519700,140.908935546875,953200,147.77999877929688,8749700,67.81989288330078,4164800,197.57521057128903,8731100,35.43000030517578,2452700,57.720001220703125,2387500,18.84000015258789,24977100,33.99443054199219,7070300,13.640000343322754,10498600,135.44000244140625,1038400,140.1199951171875,1752900,18.88999938964844,3601500,19.537458419799805,10930000,109.88087463378906,7441200,829.5900268554688,1281900,32.63999938964844,7236600,50.27999877929688,16483600,224.1000061035156,553900,207.3800048828125,974400,1061.31005859375,1461500,81.98930358886719,2293400,44.37434387207031,7153000,146.00999450683594,801300,148.78895568847656,2837300,885.989990234375,3360000,442.6300048828125,1626100,92.27999877929688,1561000,41.4900016784668,1240400,466.3399963378906,1041400,76.44999694824219,759300,226.43202209472656,2377800,310.7699890136719,1626100,95.0500030517578,1951900,147.82000732421875,788000,27.82999992370605,6691800,173.66000366210938,3176700,199.08999633789065,324000,243.97999572753903,1154400,214.1942901611328,1718400,540.47998046875,542100,67.9803237915039,1394100,451.8407287597656,3006800,30.290000915527344,3012700,68.15373992919922,1805500,253.8000030517578,4046500,603.239990234375,531600,79.46258544921875,7139700,129.6699981689453,10348400,501.7000122070313,11801200,70.28182220458984,2875800,1456.5899658203125,119400,41.70000076293945,3715700,89.0199966430664,8707100,144.06399536132812,41285000,445.7000122070313,19877400,138.72470092773438,462400,134.39999389648438,3547100,111.3499984741211,372400,307.7699890136719,382800,50.630001068115234,1896400,65.63844299316406,5817500,824.0574951171875,673000,48.68000030517578,8622000,422.7099914550781,761700,96.57134246826172,3956800,27.71999931335449,4604300,384.6000061035156,879200,482.7900085449219,669900,59.22999954223633,2418600,126.9611358642578,3039700,679.030029296875,2585100,42.810001373291016,8881100,26.899999618530277,1901300,27.51000022888184,567100,72.45999908447266,14857200,95.56999969482422,9393800,28.100976943969727,3610500,231.8000030517578,249600,223.27029418945312,798500,82.16000366210938,1153100,434.4800109863281,863800,17.18000030517578,9354900,80.28187561035156,2806300,156.26266479492188,1262200,130.77999877929688,517768400,7514.8798828125,22500,264.67999267578125,3003900,1080.5699462890625,724300,62.43999862670898,11219700,174.64999389648438,1689000,89.75,2010200,67.62999725341797,8418700,80.08708953857422,2945000,142.5076446533203,8940000,96.5999984741211,1557500,107.2300033569336,2043000,185.4499969482422,584500,311.0400085449219,3140500,10.0600004196167,22311000,507.989990234375,635100,124.08521270751952,2256800,145.67999267578125,802800,59.79999923706055,12928500,79.09135437011719,2137500,166.67999267578125,4942400,27.35395622253418,29693400,17.819799423217773,17555400,99.89999389648438,4646100,137.9600067138672,2740500,74.7138442993164,881100,151.72598266601562,1299900,333.489990234375,446100,127.72742462158205,1321100,28.049999237060547,3113200,80.25,1750000,166.6676025390625,8483600,210.7501373291016,2545300,109.16000366210938,4760600,117.04000091552734,1217600,73.58000183105469,1895000,176.02999877929688,636900,291.9700012207031,799100,110.69000244140624,2068300,112.91000366210938,1573400,273.8729553222656,948200,215.47000122070312,18701200,137.46200561523438,758500,183.71414184570312,930700,118.6265640258789,1195800,105.06999969482422,6996400,52.50450134277344,4471000,61.66999816894531,948200,1044.3900146484375,590500,18.90999984741211,4414900,191.29791259765625,815100,213.2700042724609,1246000,107.43151092529295,688600,259.2585144042969,1136000,49.19510269165039,1895600,558.4744262695312,548300,147.3699951171875,2714900,150.2100067138672,1341200,438.7099914550781,1006600,241.4241943359375,14809600,190.77999877929688,540900,45.459999084472656,14612900,102.62000274658205,3109500,74.8651351928711,1885300,734.3099975585938,1184000,301.3500061035156,1786400,146.24000549316406,1555000,105.8000030517578,2671900,109.6999969482422,1022600,,,268.67999267578125,228100,53.79999923706055,1721000,78.87000274658203,3996500,28.059999465942383,5464900,84.05999755859375,841200,79.72000122070312,10183900,71.72492218017578,1776800,125.21768951416016,1244700,219.30999755859372,576300,340.548095703125,1670300,917.6400146484376,13432900,44.68033599853516,5833400,610.1799926757812,1156800,72.22034454345703,5447700,176.44000244140625,6596400,118.19000244140624,1032600,154.97999572753906,1387500,41.310001373291016,1880600,125.6137237548828,2152300,143.3800048828125,2628700,150.5,1947800,386.5400085449219,402200,202.0800018310547,658200,147.9499969482422,3293600,181.57000732421875,55893100,191.5132293701172,5464900,86.26000213623047,813000,557.2100219726562,3071500,110.37999725341795,7622200,280.2300109863281,1758900,335.92999267578125,1720800,1329.6700439453125,213300,211.97000122070312,1686200,55.75,1050800,36.177242279052734,6467700,479.0400085449219,259600,56.119998931884766,2034100,38.79494094848633,6710900,70.30000305175781,10662400,40.15739822387695,1677800,378.3999938964844,995300,225.1699981689453,2267800,48.900001525878906,5801700,136.8699951171875,4165700,639.219970703125,615700,484.5199890136719,5258100,188.67999267578125,349800,151.46121215820312,3204000,49.63044738769531,1454400,100.18753814697266,1734400,180.88999938964844,608000,268.0899963378906,648800,39.59206771850586,17704700,471.3800048828125,1409700,10.260000228881836,10181800,28.07999992370605,6255800,276.2660217285156,10164400,88.19000244140625,6583100,246.4600067138672,1142600,53.6038932800293,1550250,913.3739624023438,186400,161.60000610351562,897500,15.869999885559082,13146900,68.01000213623047,13860800,101.372314453125,7886900,7.039999961853027,32441800,208.7700042724609,1343600,290.0,664000,79.25,2306800,58.512996673583984,11985500,102.44200897216795,3080000,328.4205627441406,1073700,76.29000091552734,5902100,28.63999938964844,4479600,42.400001525878906,8130700,259.0736389160156,907400,89.69999694824219,2039500,53.52999877929688,3028100,139.22999572753906,973300,134.14999389648438,3170900,296.6400146484375,352300,106.01436614990234,1887600,167.78089904785156,3233700
